Time/Date, W, X, Y, Z, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ
11:47:38 07/04/2014,-0.09,-0.62,-0.39,0.68,-0.54,-2.06,-0.22,-38.88,-65.00,605.77,-1605.00,204.00,1207.00
11:47:38 07/04/2014,-0.11,-0.63,-0.37,0.68,-0.54,-2.11,-0.26,-39.61,-64.88,606.08,-1605.00,204.00,1207.00
11:47:38 07/04/2014,-0.13,-0.63,-0.36,0.67,-0.51,-2.15,-0.13,-37.84,-64.58,605.90,-1605.00,204.00,1207.00
11:47:38 07/04/2014,-0.15,-0.64,-0.34,0.67,-0.40,-2.15,-0.14,-38.09,-65.06,606.14,-1605.00,204.00,1207.00
11:47:38 07/04/2014,-0.17,-0.65,-0.33,0.67,-0.40,-2.18,-0.23,-38.70,-66.16,606.51,-1605.00,204.00,1207.00
11:47:38 07/04/2014,-0.19,-0.65,-0.31,0.66,-0.36,-2.20,-0.20,-37.60,-65.98,606.51,-1605.00,204.00,1207.00
11:47:38 07/04/2014,-0.21,-0.66,-0.29,0.66,-0.28,-2.21,-0.32,-40.10,-67.26,606.63,-1605.00,204.00,1207.00
11:47:38 07/04/2014,-0.23,-0.66,-0.28,0.66,-0.28,-2.23,-0.32,-39.86,-68.79,606.69,-1605.00,204.00,1207.00
11:47:38 07/04/2014,-0.25,-0.67,-0.26,0.65,-0.22,-2.26,-0.17,-37.48,-67.93,606.57,-1605.00,204.00,1207.00
11:47:38 07/04/2014,-0.27,-0.67,-0.24,0.65,-0.14,-2.25,-0.21,-37.66,-66.41,606.63,-1605.00,204.00,1207.00
11:47:38 07/04/2014,-0.28,-0.68,-0.23,0.64,-0.11,-2.26,-0.18,-37.90,-66.22,606.75,-1605.00,204.00,1207.00
11:47:38 07/04/2014,-0.30,-0.68,-0.21,0.63,-0.05,-2.26,-0.15,-36.99,-65.00,606.81,-1605.00,204.00,1207.00
11:47:38 07/04/2014,-0.32,-0.68,-0.19,0.63,-0.01,-2.24,-0.28,-38.88,-66.04,606.99,-1605.00,204.00,1207.00
11:47:38 07/04/2014,-0.34,-0.68,-0.17,0.62,0.02,-2.25,-0.35,-40.95,-69.46,606.87,-1605.00,204.00,1207.00
11:47:38 07/04/2014,-0.36,-0.69,-0.16,0.61,0.14,-2.29,-0.31,-41.44,-72.57,606.51,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.37,-0.69,-0.14,0.61,0.15,-2.25,-0.29,-36.93,-71.90,606.32,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.39,-0.69,-0.12,0.60,0.23,-2.25,-0.26,-37.35,-70.43,606.08,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.41,-0.69,-0.10,0.59,0.27,-2.23,-0.22,-36.99,-68.48,606.02,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.42,-0.69,-0.08,0.58,0.30,-2.21,-0.24,-37.05,-66.96,606.08,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.44,-0.69,-0.07,0.57,0.32,-2.21,-0.31,-37.35,-66.65,605.90,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.46,-0.69,-0.05,0.56,0.48,-2.17,-0.22,-36.25,-64.76,605.71,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.47,-0.69,-0.03,0.55,0.46,-2.15,-0.20,-36.13,-64.51,605.83,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.49,-0.68,-0.01,0.54,0.48,-2.15,-0.23,-35.95,-66.04,605.41,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.50,-0.68,0.01,0.53,0.56,-2.08,-0.21,-34.79,-65.67,605.10,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.52,-0.68,0.03,0.52,0.55,-2.02,-0.36,-36.07,-65.61,605.10,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.53,-0.68,0.04,0.51,0.63,-2.08,-0.55,-42.79,-67.75,604.49,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.55,-0.67,0.06,0.50,0.63,-2.02,-0.29,-38.57,-69.89,604.19,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.56,-0.67,0.08,0.48,0.69,-1.98,-0.18,-37.41,-68.73,603.82,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.57,-0.66,0.10,0.47,0.76,-1.92,-0.25,-38.21,-69.27,603.39,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.59,-0.66,0.12,0.46,0.76,-1.88,-0.11,-36.44,-67.93,603.09,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.60,-0.65,0.13,0.44,0.81,-1.84,-0.20,-36.80,-68.30,602.84,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.61,-0.65,0.15,0.43,0.82,-1.80,-0.26,-36.32,-65.31,602.84,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.62,-0.64,0.17,0.42,0.85,-1.77,-0.18,-35.03,-63.78,602.54,-1146.00,-1906.00,1008.00
11:47:38 07/04/2014,-0.63,-0.63,0.19,0.40,0.93,-1.67,-0.25,-35.16,-63.17,602.29,851.00,-2835.00,1375.00
11:47:38 07/04/2014,-0.64,-0.63,0.21,0.39,0.92,-1.68,-0.23,-34.48,-62.93,601.93,851.00,-2835.00,1375.00
11:47:38 07/04/2014,-0.65,-0.62,0.22,0.37,0.94,-1.59,-0.22,-34.24,-63.05,601.50,851.00,-2835.00,1375.00
11:47:38 07/04/2014,-0.66,-0.61,0.24,0.36,0.93,-1.56,-0.26,-34.67,-63.84,601.07,851.00,-2835.00,1375.00
11:47:38 07/04/2014,-0.67,-0.60,0.26,0.34,0.95,-1.52,-0.29,-35.46,-64.15,600.52,851.00,-2835.00,1375.00
11:47:38 07/04/2014,-0.68,-0.59,0.27,0.33,0.97,-1.45,-0.37,-37.05,-65.92,599.91,851.00,-2835.00,1375.00
11:47:39 07/04/2014,-0.69,-0.59,0.29,0.31,0.97,-1.42,-0.16,-38.27,-66.28,599.24,851.00,-2835.00,1375.00
11:47:39 07/04/2014,-0.70,-0.58,0.31,0.30,1.00,-1.38,-0.22,-40.53,-68.18,598.69,851.00,-2835.00,1375.00
11:47:39 07/04/2014,-0.71,-0.56,0.32,0.28,1.02,-1.30,-0.14,-39.73,-67.57,598.27,851.00,-2835.00,1375.00
11:47:39 07/04/2014,-0.71,-0.55,0.34,0.26,1.01,-1.22,-0.08,-38.64,-66.28,598.02,851.00,-2835.00,1375.00
11:47:39 07/04/2014,-0.72,-0.54,0.36,0.25,1.00,-1.18,-0.25,-38.57,-63.72,598.08,851.00,-2835.00,1375.00
11:47:39 07/04/2014,-0.73,-0.53,0.37,0.23,0.97,-1.12,-0.23,-36.13,-64.15,597.60,851.00,-2835.00,1375.00
11:47:39 07/04/2014,-0.73,-0.52,0.39,0.21,0.98,-1.09,-0.12,-36.19,-63.96,597.11,851.00,-2835.00,1375.00
11:47:39 07/04/2014,-0.74,-0.51,0.40,0.20,0.98,-1.02,-0.11,-35.58,-64.15,596.68,851.00,-2835.00,1375.00
11:47:39 07/04/2014,-0.74,-0.50,0.42,0.18,0.95,-0.96,-0.13,-34.85,-65.31,596.25,851.00,-2835.00,1375.00
11:47:39 07/04/2014,-0.74,-0.48,0.43,0.16,0.95,-0.93,-0.20,-34.91,-66.28,595.76,851.00,-2835.00,1375.00
11:47:39 07/04/2014,-0.75,-0.47,0.44,0.15,0.92,-0.89,-0.34,-34.00,-66.16,595.40,851.00,-2835.00,1375.00
11:47:39 07/04/2014,-0.75,-0.46,0.46,0.13,0.91,-0.81,-0.27,-36.56,-63.78,595.15,851.00,-2835.00,1375.00
11:47:39 07/04/2014,-0.75,-0.44,0.47,0.11,0.89,-0.77,-0.11,-39.73,-61.58,594.54,851.00,-2835.00,1375.00
11:47:39 07/04/2014,-0.76,-0.43,0.49,0.09,0.85,-0.74,-0.09,-39.18,-60.73,594.06,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.76,-0.42,0.50,0.08,0.84,-0.69,-0.05,-37.29,-60.67,593.63,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.76,-0.40,0.51,0.06,0.80,-0.63,0.01,-36.32,-61.77,593.26,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.76,-0.39,0.52,0.04,0.77,-0.61,-0.16,-35.28,-62.93,592.90,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.76,-0.37,0.53,0.02,0.73,-0.56,-0.13,-33.57,-65.49,592.47,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.76,-0.36,0.55,0.00,0.68,-0.53,-0.10,-34.30,-66.16,592.22,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.76,-0.34,0.56,-0.01,0.65,-0.49,-0.11,-35.46,-65.61,591.86,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.75,-0.33,0.57,-0.03,0.65,-0.48,-0.11,-35.03,-65.67,591.43,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.75,-0.31,0.58,-0.05,0.57,-0.41,-0.12,-35.22,-65.55,591.19,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.75,-0.29,0.59,-0.07,0.49,-0.38,-0.08,-37.48,-65.25,590.88,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.75,-0.28,0.60,-0.08,0.52,-0.39,-0.10,-38.21,-63.84,590.64,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.74,-0.26,0.61,-0.10,0.41,-0.33,-0.13,-36.87,-60.61,590.45,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.74,-0.24,0.62,-0.12,0.33,-0.35,-0.01,-37.66,-58.29,590.21,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.74,-0.23,0.62,-0.14,0.41,-0.29,-0.08,-34.18,-55.42,589.78,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.73,-0.21,0.63,-0.15,0.29,-0.28,-0.08,-38.33,-54.20,589.72,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.72,-0.19,0.64,-0.17,0.19,-0.23,0.02,-37.90,-52.80,589.36,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.72,-0.18,0.65,-0.19,0.20,-0.30,-0.04,-39.67,-55.85,589.66,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.71,-0.16,0.65,-0.20,0.17,-0.25,-0.05,-36.87,-62.07,589.23,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.71,-0.14,0.66,-0.22,0.09,-0.22,-0.11,-37.35,-65.92,588.87,2326.00,-645.00,764.00
11:47:39 07/04/2014,-0.70,-0.12,0.66,-0.24,0.03,-0.22,-0.10,-39.73,-66.59,588.81,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.69,-0.11,0.67,-0.25,-0.00,-0.23,0.07,-41.50,-64.09,589.05,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.68,-0.09,0.67,-0.27,-0.01,-0.25,-0.01,-39.92,-64.64,589.17,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.67,-0.07,0.68,-0.29,-0.12,-0.25,-0.05,-33.87,-66.59,590.09,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.66,-0.05,0.68,-0.30,-0.10,-0.25,-0.13,-36.50,-64.45,590.03,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.65,-0.03,0.69,-0.32,-0.21,-0.22,-0.11,-40.04,-62.13,589.11,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.64,-0.02,0.69,-0.33,-0.24,-0.27,0.02,-42.60,-58.96,590.15,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.63,0.00,0.69,-0.35,-0.25,-0.36,0.09,-42.30,-60.00,590.21,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.62,0.02,0.69,-0.36,-0.32,-0.29,-0.07,-31.19,-63.66,590.33,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.61,0.04,0.70,-0.38,-0.39,-0.32,-0.12,-30.15,-63.84,591.13,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.60,0.05,0.70,-0.39,-0.41,-0.30,0.00,-34.85,-62.38,590.82,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.59,0.07,0.70,-0.41,-0.49,-0.39,-0.09,-46.51,-63.35,590.39,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.57,0.09,0.70,-0.42,-0.48,-0.41,0.06,-47.61,-64.64,590.03,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.56,0.11,0.70,-0.43,-0.55,-0.41,-0.05,-41.63,-66.47,590.09,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.55,0.13,0.70,-0.45,-0.61,-0.46,-0.06,-39.61,-66.16,590.21,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.53,0.14,0.70,-0.46,-0.65,-0.53,0.01,-40.47,-62.99,590.33,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.52,0.16,0.69,-0.47,-0.63,-0.56,0.03,-42.30,-61.89,590.70,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.50,0.18,0.69,-0.49,-0.69,-0.56,0.02,-39.67,-62.07,591.00,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.49,0.20,0.69,-0.50,-0.71,-0.60,0.02,-39.67,-62.50,591.19,1015.00,1134.00,1146.00
11:47:39 07/04/2014,-0.47,0.21,0.69,-0.51,-0.77,-0.67,-0.09,-39.49,-63.05,591.49,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.46,0.23,0.68,-0.52,-0.82,-0.68,-0.12,-39.12,-64.58,591.49,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.44,0.25,0.68,-0.53,-0.85,-0.70,-0.05,-39.12,-64.76,590.88,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.43,0.26,0.67,-0.54,-0.92,-0.78,-0.04,-41.50,-65.37,590.09,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.41,0.28,0.67,-0.55,-0.95,-0.81,0.03,-39.86,-63.96,588.38,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.39,0.30,0.66,-0.56,-0.98,-0.85,0.07,-40.10,-63.17,586.49,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.38,0.31,0.66,-0.57,-1.00,-0.88,0.02,-39.00,-62.87,584.41,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.36,0.33,0.65,-0.58,-1.05,-0.90,0.00,-37.72,-62.87,581.85,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.34,0.34,0.65,-0.59,-1.06,-0.97,-0.10,-38.82,-62.56,579.10,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.33,0.36,0.64,-0.60,-1.05,-0.99,-0.05,-37.48,-61.83,576.05,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.31,0.37,0.63,-0.61,-1.09,-1.04,-0.07,-38.51,-62.44,573.18,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.29,0.39,0.62,-0.61,-1.08,-1.08,-0.03,-38.15,-62.93,570.13,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.27,0.40,0.62,-0.62,-1.08,-1.09,-0.08,-36.99,-61.16,567.20,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.26,0.41,0.61,-0.63,-1.08,-1.17,-0.02,-38.51,-63.11,564.27,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.24,0.43,0.60,-0.63,-1.07,-1.17,0.02,-35.83,-60.24,561.22,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.22,0.44,0.59,-0.64,-1.05,-1.24,-0.10,-37.60,-62.44,558.53,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.20,0.45,0.58,-0.64,-1.06,-1.24,-0.11,-36.25,-64.76,555.73,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.19,0.47,0.57,-0.65,-1.04,-1.28,-0.14,-36.19,-63.05,553.16,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.17,0.48,0.56,-0.65,-1.02,-1.32,-0.10,-34.73,-61.04,550.48,-376.00,1732.00,1360.00
11:47:39 07/04/2014,-0.15,0.49,0.55,-0.66,-1.01,-1.38,-0.05,-35.64,-61.65,547.97,-1654.00,126.00,1329.00
11:47:39 07/04/2014,-0.13,0.50,0.54,-0.66,-0.99,-1.39,-0.13,-35.52,-60.18,545.53,-1654.00,126.00,1329.00
11:47:39 07/04/2014,-0.11,0.51,0.53,-0.66,-0.95,-1.42,-0.06,-35.83,-60.61,543.03,-1654.00,126.00,1329.00
11:47:39 07/04/2014,-0.10,0.52,0.52,-0.67,-0.91,-1.43,-0.09,-34.73,-58.35,541.20,-1654.00,126.00,1329.00
11:47:39 07/04/2014,-0.08,0.53,0.51,-0.67,-0.90,-1.52,-0.11,-35.83,-60.73,539.49,-1654.00,126.00,1329.00
11:47:39 07/04/2014,-0.06,0.54,0.50,-0.67,-0.87,-1.54,-0.15,-34.61,-59.94,538.02,-1654.00,126.00,1329.00
11:47:39 07/04/2014,-0.04,0.55,0.49,-0.67,-0.82,-1.58,-0.14,-35.16,-59.69,536.74,-1654.00,126.00,1329.00
11:47:39 07/04/2014,-0.03,0.56,0.48,-0.68,-0.78,-1.61,-0.11,-34.97,-58.23,535.77,-1654.00,126.00,1329.00
11:47:39 07/04/2014,-0.01,0.57,0.46,-0.68,-0.76,-1.64,-0.13,-34.79,-57.74,535.28,-1654.00,126.00,1329.00
11:47:39 07/04/2014,0.01,0.58,0.45,-0.68,-0.73,-1.70,-0.12,-34.91,-59.33,534.91,-1654.00,126.00,1329.00
11:47:39 07/04/2014,0.03,0.59,0.44,-0.68,-0.67,-1.69,-0.12,-33.08,-58.59,534.55,-1654.00,126.00,1329.00
11:47:39 07/04/2014,0.04,0.60,0.43,-0.68,-0.65,-1.73,-0.14,-34.36,-59.75,534.48,-1654.00,126.00,1329.00
11:47:39 07/04/2014,0.06,0.60,0.41,-0.68,-0.63,-1.78,-0.16,-34.73,-59.94,534.18,-1654.00,126.00,1329.00
11:47:39 07/04/2014,0.08,0.61,0.40,-0.68,-0.59,-1.76,-0.15,-33.87,-58.23,533.75,-1654.00,126.00,1329.00
11:47:39 07/04/2014,0.10,0.62,0.39,-0.68,-0.55,-1.81,-0.21,-35.71,-58.84,533.45,-1654.00,126.00,1329.00
11:47:39 07/04/2014,0.11,0.63,0.37,-0.68,-0.53,-1.83,-0.18,-35.40,-59.33,532.84,-1654.00,126.00,1329.00
11:47:39 07/04/2014,0.13,0.63,0.36,-0.67,-0.48,-1.84,-0.15,-34.55,-57.62,531.98,-1654.00,126.00,1329.00
11:47:39 07/04/2014,0.15,0.64,0.35,-0.67,-0.44,-1.89,-0.14,-35.28,-57.50,531.49,-1654.00,126.00,1329.00
11:47:39 07/04/2014,0.16,0.64,0.33,-0.67,-0.40,-1.91,-0.11,-34.18,-56.46,531.01,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.18,0.65,0.32,-0.67,-0.32,-1.90,-0.24,-34.79,-56.82,530.64,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.20,0.65,0.31,-0.66,-0.40,-1.91,-0.25,-34.73,-59.51,529.79,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.21,0.66,0.29,-0.66,-0.45,-1.93,-0.20,-33.69,-60.12,527.40,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.23,0.66,0.28,-0.66,-0.43,-1.89,-0.21,-32.78,-60.12,523.44,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.25,0.67,0.26,-0.65,-0.41,-1.88,-0.24,-33.26,-59.88,518.25,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.26,0.67,0.25,-0.65,-0.44,-1.88,-0.20,-33.14,-58.35,511.41,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.28,0.67,0.23,-0.64,-0.50,-1.87,-0.23,-32.78,-56.34,503.11,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.29,0.68,0.22,-0.64,-0.50,-1.82,-0.20,-31.49,-54.99,493.10,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.31,0.68,0.21,-0.63,-0.50,-1.78,-0.18,-30.70,-53.59,481.75,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.32,0.68,0.19,-0.63,-0.56,-1.74,-0.17,-29.72,-51.70,468.81,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.34,0.68,0.18,-0.62,-0.59,-1.71,-0.11,-28.38,-50.17,453.98,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.35,0.69,0.17,-0.62,-0.59,-1.63,-0.14,-27.34,-48.95,437.62,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.36,0.69,0.15,-0.61,-0.59,-1.57,-0.19,-27.34,-47.79,420.04,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.37,0.69,0.14,-0.61,-0.64,-1.52,-0.15,-25.09,-44.62,400.63,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.38,0.69,0.13,-0.60,-0.69,-1.47,-0.12,-23.68,-42.60,379.70,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.39,0.69,0.12,-0.60,-0.70,-1.41,-0.13,-22.34,-40.04,357.42,-1179.00,-1795.00,978.00
11:47:39 07/04/2014,0.40,0.69,0.11,-0.59,-0.66,-1.32,-0.11,-20.02,-36.38,333.92,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.41,0.69,0.10,-0.59,-0.70,-1.28,-0.11,-19.29,-33.63,309.75,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.42,0.69,0.09,-0.58,-0.70,-1.24,-0.09,-17.64,-31.31,284.73,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.43,0.69,0.08,-0.58,-0.68,-1.15,-0.08,-15.32,-28.32,259.03,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.43,0.69,0.08,-0.58,-0.69,-1.11,-0.11,-14.65,-25.33,233.22,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.44,0.69,0.07,-0.57,-0.69,-1.06,-0.09,-11.84,-21.36,206.73,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.44,0.69,0.07,-0.57,-0.68,-1.04,-0.07,-10.99,-19.78,179.93,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.45,0.69,0.06,-0.57,-0.67,-0.99,-0.06,-9.03,-16.24,153.08,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.45,0.69,0.06,-0.57,-0.69,-0.96,-0.05,-7.14,-12.94,125.92,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,-0.70,-0.95,-0.09,-6.84,-11.72,98.39,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,-0.69,-0.92,-0.05,-3.91,-7.93,70.43,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,-0.58,-0.90,-0.07,-2.56,-5.00,42.42,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.46,0.69,0.05,-0.56,0.23,-1.04,-0.09,-2.01,-5.31,17.88,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.46,0.69,0.05,-0.56,0.46,-0.95,-0.12,-0.43,-0.67,8.42,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.46,0.69,0.05,-0.56,0.23,-0.86,-0.29,2.56,4.39,5.68,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.46,0.69,0.05,-0.56,0.53,-0.87,-0.05,0.12,2.75,0.31,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.40,-0.86,-0.07,-1.65,7.14,1.46,409.00,-2867.00,947.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.32,-0.80,-0.13,6.16,9.77,-0.67,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.43,-0.83,-0.14,0.06,5.86,-1.53,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.28,-0.82,-0.16,-1.71,3.36,0.06,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.40,-0.85,-0.12,-0.12,0.92,-0.92,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.36,-0.88,-0.09,-0.85,2.62,0.43,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.37,-0.89,-0.16,1.10,1.28,0.06,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.44,-0.91,-0.09,0.00,0.18,0.00,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.37,-0.89,-0.12,0.12,-0.24,0.55,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.44,-0.90,-0.09,0.24,-0.55,-0.12,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.40,-0.89,-0.17,0.18,0.06,0.61,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.45,-0.87,-0.17,0.49,-0.61,0.24,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.48,-0.86,-0.08,-0.31,0.06,0.24,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.46,-0.85,-0.14,0.55,0.79,0.31,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.51,-0.88,-0.11,0.24,0.73,-0.06,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.45,-0.88,-0.12,0.12,0.12,0.24,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.46,-0.90,-0.09,0.12,-0.61,-0.24,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.46,-0.91,-0.12,-0.12,-0.43,-0.37,835.00,-2788.00,1283.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.44,-0.89,-0.15,0.18,-0.24,-0.49,770.00,-2804.00,1375.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.45,-0.89,-0.12,-0.24,-0.43,-0.61,770.00,-2804.00,1375.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.41,-0.88,-0.13,0.00,0.24,-0.37,770.00,-2804.00,1375.00
11:47:39 07/04/2014,0.45,0.69,0.05,-0.56,0.40,-0.88,-0.11,0.00,0.61,-0.49,770.00,-2804.00,1375.00
11:47:39 07/04/2014,0.45,0.69,0.06,-0.56,0.39,-0.87,-0.12,0.00,0.12,-0.37,770.00,-2804.00,1375.00
11:47:39 07/04/2014,0.45,0.69,0.06,-0.56,0.39,-0.85,-0.11,-0.12,-0.31,-0.31,770.00,-2804.00,1375.00
11:47:39 07/04/2014,0.45,0.69,0.06,-0.56,0.40,-0.86,-0.12,-0.31,-0.43,-0.18,770.00,-2804.00,1375.00
11:47:39 07/04/2014,0.45,0.69,0.06,-0.56,0.41,-0.86,-0.15,-0.49,-0.43,0.00,770.00,-2804.00,1375.00
11:47:39 07/04/2014,0.45,0.69,0.06,-0.56,0.42,-0.87,-0.12,-0.49,-0.49,0.00,770.00,-2804.00,1375.00
